Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.694,48.235,48.754,49.249,49.728,50.214,50.737,51.319,51.971,52.69,53.457,54.245,55.022,55.762,56.454,57.099,57.706,58.295,58.881,59.471,60.065,60.662,61.254,61.836,62.406,62.962,63.503,64.029,64.542,65.045,65.541,66.034,66.528,67.024,67.523,68.026,68.533,69.041,69.544,70.036,70.512,70.964,71.389,71.784,72.146,72.473,72.764,73.023,73.258,73.475,73.681,73.883,74.088,74.298,74.518
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.867,58.173,58.476,58.775,59.072,59.368,59.668,59.97,60.27,60.563,60.832,61.063,61.245,61.381,61.475,61.544,61.605,61.681,61.792,61.946,62.155,62.421,62.732,63.073,63.434,63.798,64.149,64.475,64.77,65.029,65.256,65.461,65.657,65.856,66.059,66.265,66.471,66.668,66.851,67.019,67.17,67.308,67.434,67.555,67.67,67.783,67.892,68,68.105,68.211,68.32,68.433,68.553,68.68,68.813
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0692683,,,,,71.8446341,,,,,70.4936585,,,,,69.1292683,,,,,,,,,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.891,42.357,42.882,43.478,44.145,44.869,45.625,46.384,47.123,47.832,48.512,49.175,49.837,50.512,51.203,51.916,52.657,53.415,54.175,54.92,55.619,56.237,56.756,57.172,57.491,57.732,57.928,58.117,58.329,58.577,58.865,59.182,59.508,59.824,60.128,60.418,60.698,60.975,61.254,61.538,61.832,62.139,62.458,62.784,63.113,63.433,63.733,64.006,64.247,64.455,64.634,64.791,64.937,65.082,65.23
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878,67.7780488,67.4268293,68.3756098,68.6292683,69.4292683,69.8268293,69.4243902,70.2195122,69.7195122,69.8682927,69.6121951,70.6658537,70.6634146,71.1170732,70.5609756,70.6560976,70.402439,70.3512195,70.7512195,70.097561,71.0512195,71.102439,71,70.8,70.5487805,70.8487805,70.897561,71.3317073,71.0439024,70.8902439,70.5878049,71.0902439,71.595122,71.695122,71.8926829,72.2463415,72.6463415,72.997561,73.0439024,73.7487805,74.2,74.497561,74.597561,74.8463415,74.995122,75.1439024,75.2439024,75.5439024,75.695122,76.2463415,76.695122,76.7463415,77,77.602439
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.7993372,39.2479779,39.6919576,40.1305447,40.5657342,40.9997062,41.4361139,41.8783772,42.3275403,42.7826671,43.2439155,43.7111906,44.1809377,44.6485914,45.1093528,45.5579518,45.988949,46.3993906,46.7868757,47.149595,47.4862535,47.7969897,48.0833661,48.3455143,48.5822156,48.7899898,48.9653458,49.1075727,49.2201906,49.3097144,49.37987,49.4350048,49.4813411,49.5287027,49.5858886,49.6638512,49.7732626,49.9237572,50.1252192,50.388003,50.7261968,51.1518625,51.6598242,52.2389886,52.8758061,53.5533444,54.2541233,54.9586319,55.6497232,56.3142492,56.9412638,57.526315,58.0752466,58.5929847,59.0792359
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.7196098,68.9431707,69.145439,69.356,69.5932927,69.8707561,70.1867073,70.5235122,70.8641463,71.2026098,71.5355366,71.8590976,72.1694634,72.4647317,72.7379024,72.9824634,73.1908293,73.3613171,73.4987317,73.606439,73.7002439,73.7974634,73.9085854,74.0366341,74.1776341,74.3091951,74.4003902,74.4309756,74.3940976,74.2989512,74.1691707,74.0388049,73.9463659,73.920878,73.9769024,74.1250732,74.3624878,74.6666341,75.0114146,75.3811707,76.6892683,77.0668293,77.7604878,78.0712195,78.1758537,78.2960976,78.4163415,78.4258537,77.9034878,78.1498049,78.4081707,78.6711951,78.9264146,79.1673902,79.390122
"Korea, Dem. People’s Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.297,51.674,52.076,52.61,53.335,54.264,55.356,56.506,57.625,58.681,59.656,60.549,61.379,62.161,62.896,63.579,64.206,64.776,65.294,65.762,66.186,66.571,66.924,67.255,67.569,67.9,68.284,68.719,69.177,69.611,69.896,69.879,69.492,68.742,67.698,66.537,65.495,64.772,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.676,68.886,69.187,69.572,70.011,70.448,70.842,71.179
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.8089268,63.2523659,63.6941463,64.1322927,64.5638537,64.9894634,65.4062683,65.8168293,66.2216585,66.6217561,67.0731707,66.7707317,68.3243902,67.5243902,68.0195122,68.3097561,68.8609756,70.0121951,70.3170732,71.1682927,71.2146341,71.6146341,72.4146341,72.2658537,72.5146341,72.8146341,73.2658537,73.6658537,73.7146341,74.2658537,73.9658537,74.0146341,74.3121951,74.5121951,74.9146341,75.3121951,75.2609756,75.4121951,75.7121951,75.9634146,76.3146341,76.8146341,77.0658537,77.2195122,77.6707317,78.0707317,78.4195122,78.3219512,78.5243902,78.7268293,79.0268293,80.4707317,80.3731707,80.7219512,81.1219512
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.879,64.101,64.307,64.488,64.644,64.779,64.903,65.03,65.169,65.322,65.486,65.656,65.821,65.975,66.116,66.243,66.36,66.47,66.578,66.686,66.793,66.898,67,67.1,67.199,67.304,67.417,67.544,67.687,67.844,68.014,68.191,68.37,68.548,68.727,68.911,69.108,69.322,69.556,69.808,70.07,70.335,70.593,70.838,71.067,71.281,71.485,71.686,71.887,72.089,72.285,72.47,72.638,72.786,72.913
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.084,68.425,68.748,69.057,69.355,69.642,69.912,70.162,70.387,70.592,70.778,70.95,71.115,71.277,71.44,71.605,71.773,71.942,72.11,72.277,72.444,72.613,72.783,72.954,73.126
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.5652079,54.0353932,54.5035697,54.9680332,55.4274573,55.8797193,56.3263086,56.7666721,57.1993764,57.6232087,58.0378498,58.443174,58.8394984,59.2266666,59.6069376,59.9799185,60.3457872,60.70235,61.0459374,61.3722332,61.6718432,61.9339489,62.1557633,62.3394854,62.4902415,62.6214412,62.7514898,63.1410917,63.0754399,63.2951221,63.6113533,63.8650939,64.1926434,64.527111,64.8590625,65.2476849,65.4974606,65.8072248,66.1149253,66.4496473,66.718335,67.016783,67.3083482,67.5949245,67.8766502,68.1648514,68.4312175,68.7059342,68.9783492,69.2490269,69.5143526,69.7727486,70.0202021,70.2563983,70.4801477
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.7289512,69.135289,69.1442932,69.3576122,69.7729398,69.8687573,70.1215346,70.3710098,70.3011113,70.5049327,70.8342468,71.1108384,71.3477767,71.509181,71.8894071,72.2372078,72.4727006,72.814486,72.9491808,73.2441441,73.2750666,73.5929461,73.9159403,74.0260727,74.3193009,74.4574803,74.7068419,74.9970962,75.0957219,75.3480817,75.4796266,75.5797819,75.8096703,75.821306,76.0740392,76.0929026,76.4327177,76.7686093,76.9797173,77.1261331,77.3662748,77.6718793,77.7889693,77.917143,78.3485924,78.437923,78.7590183,79.0150957,79.158267,79.4801562,79.6891391,79.9580462,80.0902069,80.2750209,80.5363009
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.282,56.708,57.093,57.465,57.845,58.242,58.654,59.061,59.452,59.828,60.184,60.518,60.836,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.394,66.871,67.267,67.594,67.879,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.397,75.643,75.862,76.065,76.257,76.444
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.094,61.848,62.603,63.356,64.105,64.848,65.582,66.302,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.644,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.448,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.802,75.924,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.754,76.843,76.94,77.049,77.169,77.301,77.443,77.59,77.739,77.888
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.642439,66.415878,67.0290732,67.4410732,67.650439,67.6978537,67.6594634,67.6269024,67.6712439,67.8149268,68.0564146,68.5041463,68.4702439,69.0056098,69.4997561,69.6139024,69.6987805,69.7419512,69.4804878,69.1531707,69.0909756,69.3682927,69.5317073,69.7263415,69.6587805,69.7068293,69.4963415,69.2268293,69.3880488,69.5307317,69.7412195,69.7843902,69.7843902,69.5634146,69.5097561,69.4560976,69.104878,69.004878,69.8073171,70.5121951,71.1634146,71.1609756,71.0097561,71.3097561,71.5942756,71.8788951,72.1634146,72.5658537,72.5658537,73.3097561,73.4585366,74.4097561,74.4121951,75.0634146,74.9609756
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0552927,66.5970244,67.0214146,67.3399024,67.5665122,67.7188537,67.8125122,67.8601463,67.8743415,67.867122,68.1336585,68.3765854,68.3085366,68.2946341,68.3202439,67.7239024,67.487561,67.3763415,67.3909756,67.1143902,67.0339024,67.2639024,67.8060976,67.6526829,67.2026829,67.8568293,69.3897561,69.44,69.4643902,69.1717073,68.8860976,68.4743902,66.8731707,64.9358537,64.4670732,64.6907317,65.8541463,66.6987805,67.0297561,65.9821951,65.4836585,65.3834146,65.1287805,65.0478049,65.4709756,65.5297561,66.727561,67.5868293,67.9492683,68.6846341,68.8412195,69.6839024,70.0721951,70.5787805,70.7436585
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.292,42.592,42.883,43.16,43.418,43.65,43.847,44.009,44.141,44.249,44.338,44.412,44.485,44.577,44.709,44.932,45.3,45.824,46.485,47.241,48.085,49.013,49.934,50.708,51.177,50.948,49.579,46.969,43.264,38.782,34.217,30.434,28.102,27.61,29.003,31.977,35.923,40.013,43.596,46.412,48.415,49.793,50.97,52.268,53.755,55.43,57.219,58.971,60.565,61.962,63.14,64.106,64.911,65.598,66.188
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9539026,42.5936571,43.2365528,43.8833834,44.5318721,45.1745457,45.802844,46.4099766,46.9931743,47.5556346,48.1096261,48.6718014,49.2549246,49.8647424,50.496199,51.139461,51.7779706,52.3955497,52.9785062,53.5211921,54.0189648,54.4720211,54.8903318,55.2865615,55.6696332,56.0499835,56.4407618,56.8468942,57.2736353,57.7219632,58.1914867,58.6786067,59.1742277,59.6694332,60.1604122,60.6425789,61.1128485,61.5700881,62.0155923,62.4476909,62.8652218,63.2716067,63.669447,64.0614329,64.451317,64.8423033,65.2371142,65.6364625,66.0371486,66.4365293,66.8267569,67.2011962,67.5537216,67.881145,68.1810816
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.638,46.145,46.665,47.207,47.781,48.407,49.105,49.883,50.744,51.682,52.693,53.765,54.876,56.001,57.12,58.216,59.274,60.291,61.263,62.181,63.041,63.84,64.586,65.285,65.938,66.548,67.115,67.64,68.129,68.586,69.017,69.428,69.822,70.201,70.567,70.922,71.266,71.594,71.902,72.187,72.44,72.651,72.82,72.948,73.041,73.112,73.176,73.245,73.331,73.44,73.574,73.73,73.896,74.066,74.234
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.688,55.902,56.145,56.417,56.716,57.036,57.372,57.718,58.07,58.43,58.801,59.184,59.582,59.993,60.416,60.854,61.3,61.749,62.193,62.62,63.019,63.384,63.712,64.002
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.223,38.38,38.462,38.477,38.449,38.407,38.386,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641,45.767,46.869,47.927,48.944,49.94,50.938,51.945,52.946,53.914,54.813,55.61,56.283,56.818,57.202,57.43,57.529,57.535,57.48,57.405,57.344,57.328,57.383,57.533,57.796,58.18,58.665,59.23,59.859,60.541,61.263,62.008,62.755,63.485,64.177,64.814,65.393,65.914,66.376
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6598293,66.0871951,66.4322439,66.7008049,66.9102195,67.0858049,67.2559512,67.4457317,67.6737317,67.9510732,68.2794146,68.6504634,69.0429024,69.4403171,69.8347805,70.2197073,70.5939756,70.9609024,71.3233415,71.6827317,72.1902439,72.5878049,72.6878049,73.0365854,73.2902439,73.8902439,74.2463415,74.5487805,74.697561,74.9463415,75.295122,75.6463415,75.9463415,76.0463415,76.197561,76.295122,76.595122,76.897561,77.3,77.5512195,77.9512195,78.2512195,78.5512195,79.0390244,79.4902439,79.9902439,80.1414634,80.4414634,80.7902439,81.2414634,81.5414634,81.7439024,81.995122,82.2463415,82.495122
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.174,49.679,50.183,50.688,51.194,51.701,52.208,52.717,53.227,53.737,54.252,54.78,55.319,55.862,56.398,56.919,57.417,57.876,58.276,58.594,58.778,58.774,58.574,58.203,57.705,57.162,56.677,56.337,56.204,56.306,56.638,57.162,57.796,58.471,59.153,59.822,60.475,61.127,61.788,62.449,63.103,63.744,64.368,64.971,65.549,66.104,66.635,67.147,67.641,68.118,68.572,69.001,69.4,69.771,70.113
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.371,30.579,30.789,31.012,31.263,31.572,31.973,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873,39.318,38.683,38.01,37.348,36.746,36.246,35.888,35.705,35.729,35.98,36.432,37.055,37.822,38.702,39.66,40.66,41.669,42.66,43.624,44.566,45.5,46.432,47.348,48.224,49.034,49.762,50.401,50.951
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.969,50.637,51.264,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.987,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.164,56.233,56.378,56.642,57.042,57.585,58.267,59.082,60.011,61.01,62.032,63.039,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.599,71.902,72.195,72.479,72.753,73.015
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4170732,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.344,41.728,42.112,42.495,42.877,43.259,43.639,44.012,44.374,44.724,45.065,45.391,45.693,45.957,46.142,46.196,46.111,45.908,45.631,45.375,45.258,45.359,45.72,46.335,47.148,48.065,48.963,49.751,50.389,50.867,51.211,51.49,51.761,52.042,52.344,52.666,52.996,53.323,53.652,53.986,54.332,54.694,55.072,55.467
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878049,,,,,,72.0390244,,,71.5829268,72.2341463,72.2853659,72.4365854,72.6829268,72.8341463,73.3853659,73.6317073,73.8853659,73.9853659,74.3365854,74.5365854,74.8365854,75.1853659,75.3365854
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770125,40.816924,41.2474883,41.6669178,42.0763404,42.4778392,42.8759883,43.2754895,43.6793485,44.0884227,44.5027721,44.9215711,45.3400588,45.7528764,46.1555531,46.5439114,46.9150059,47.2692566,47.6065948,47.9270213,48.2311206,48.5202584,48.7942494,49.0510792,49.2869945,49.4924411,49.6562344,49.7721385,49.8407559,49.8706905,49.8747298,49.8704216,49.8693027,49.8784572,49.8966181,49.9243392,49.96634,50.0340951,50.1408522,50.3020082,50.5370102,50.8636115,51.288802,51.8108993,52.4218238,53.1094568,53.8575544,54.6395785,55.4282317,56.2025929,56.9422826,57.6353031,58.2824129,58.8831983,59.4352274
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.525,44.232,44.933,45.612,46.258,46.859,47.409,47.916,48.386,48.825,49.239,49.631,50.013,50.393,50.782,51.19,51.627,52.095,52.591,53.113,53.655,54.206,54.756,55.294,55.817
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770125,40.816924,41.2474883,41.6669178,42.0763404,42.4778392,42.8759883,43.2754895,43.6793485,44.0884227,44.5027721,44.9215711,45.3400588,45.7528764,46.1555531,46.5439114,46.9150059,47.2692566,47.6065948,47.9270213,48.2346234,48.5237527,48.797486,49.0543436,49.2900266,49.4954032,49.6589589,49.7748242,49.8434334,49.8732039,49.8772041,49.8732094,49.8720928,49.8810009,49.8993215,49.9272309,49.9690749,50.0367379,50.1435299,50.3047616,50.5397008,50.8662518,51.2911463,51.8130902,52.424062,53.1115142,53.8595279,54.6415243,55.4300876,56.2043185,56.9439453,57.6367659,58.2839363,58.8845424,59.4365146
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.7490797,55.2165084,55.6644912,56.0739822,56.4680389,56.8278758,57.1467538,57.4580751,57.7581884,58.0524094,58.3539539,58.6490818,58.9513226,59.2346684,59.5171754,59.8235468,60.1592947,60.5040736,60.8851979,61.2747638,61.6838462,62.0510831,62.4389322,62.7280086,62.9979555,63.2508929,63.5207362,63.7961453,63.9410486,64.0748803,64.1753257,64.2722272,64.3008294,64.1665811,64.0001945,63.9144718,63.8257643,63.6665505,63.3990249,63.2679286,63.2017216,63.1638103,63.2845825,63.415808,63.7125821,64.1026306,64.5355776,65.0410626,65.5840545,66.1397444,66.6469088,67.1100547,67.5523018,67.9348941,68.2783178
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.944,51.512,52.063,52.597,53.118,53.638,54.165,54.709,55.272,55.859,56.476,57.114,57.758,58.389,58.977,59.487,59.902,60.213,60.425,60.554,60.628,60.683,60.75,60.842,60.969,61.126,61.297,61.47,61.641,61.808,61.972,62.133,62.294,62.454,62.611,62.76,62.902,63.041,63.181,63.338,63.526,63.754,64.021,64.322,64.641,64.956,65.248,65.5,65.709,65.875,66.008,66.125,66.241,66.361
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.66,60.026,60.386,60.749,61.117,61.491,61.867,62.239,62.599,62.943,63.268,63.568,63.844,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.371,66.582,66.758,66.902,67.019,67.12,67.214,67.305,67.393,67.478,67.554,67.62,67.677,67.722,67.751,67.768,67.781,67.798,67.838,67.918,68.051,68.239,68.48,68.768,69.089,69.422,69.749,70.057,70.335,70.578,70.79,70.976,71.138
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9236585,70.2508537,70.4722927,70.5949268,70.6327805,70.6033659,70.5252439,70.4185366,70.3068293,70.2057073,70.1342439,70.0994878,70.0989268,70.1250732,70.1759024,70.244878,70.3224634,70.3986098,70.4652439,70.5199024,70.4085366,70.6292683,70.6890244,70.4790244,70.7509756,70.7346341,71.0212195,71.0887805,71.2078049,71.0263415,70.9326829,70.8829268,71.795122,72.4487805,72.3,72.2536585,72.6536585,72.704878,72.5512195,72.902439,73.0512195,73.402439,73.604878,73.604878,73.9585366,73.904878,74.204878,74.2073171,74.704878,74.9097561,75.1121951,75.9585366,76.1097561,76.4121951,76.8121951
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9780488,68.9780488,68.9780488,68.6219512,68.6634146,68.3658537,69.0121951,69.3658537,68.9170732,68.3609756,68.6097561,68.8341463,69.0585366,69.404878,70.1609756,70.3585366,70.3073171,70.5560976,70.702439,70.8536585,71.104878,71.204878,71.0536585,70.5414634,70.902439,71.3512195,71.802439,72.002439,72.4463415,72.704878,73.204878,73.3536585,73.304878,73.2536585,73.404878,73.9585366,74.4585366,74.7073171,74.8073171,75.0097561,75.4121951,75.7585366,76.0073171,76.8585366,77.2073171,77.6121951,78.0865854,78.5609756,78.7658537,78.9707317,79.4219512,79.9707317,80.1243902,80.3219512,81.0780488
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056098,73.4743902,73.3504878,73.5553659,73.7331707,73.8617073,74.0785366,74.122439,73.9729268,74.084878,74.6492683,74.6239024,74.7180488,74.8673171,74.9804878,74.9846341,74.9692683,75.3797561,75.4690244,75.5241463,75.7409756,76.0260976,76.3273171,76.5517073,76.8158537,76.6678049,76.9312195,77.0921951,76.9792683,77.7268293,77.5368293,77.6668293,77.9987805,78.0604878,78.6502439,78.7404878,78.9590244,79.197561,79.3390244,79.4414634,79.6439024,79.795122,79.8463415,80.095122,80.497561,80.5463415,80.7487805,80.9,81.1,81.3512195,81.4512195,81.802439,81.704878,81.9560976,82.2536585
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.285,44.584,44.871,45.155,45.446,45.762,46.118,46.522,46.979,47.487,48.041,48.628,49.232,49.84,50.448,51.057,51.674,52.307,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983,60.292,60.369,60.155,59.639,58.836,57.771,56.464,54.942,53.285,51.594,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846,47.805,48.969,50.26,51.598,52.912,54.158,55.296,56.287
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5439024,74.5365854,75.5878049,,,73.0536585,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.597561,70.1878049,69.3243902,70.3829268,69.5536585,69.697561,68.6560976,68.2365854,68.702439,67.9707317,68.1073171,70.7121951,71.2146341,69.4682927,70.7292683,72.4829268,71.5609756,71.2121951,71.7463415,72.6682927,72.7780488,73.2536585,71.0878049,71.0292683,72.6609756,72.1317073,72.2170732,73.1439024,73.1634146,73.0829268,73.197561,72.7243902,74.2756098,73.1195122,73.2292683
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.019,38.279,38.536,38.795,39.061,39.346,39.666,40.028,40.432,40.872,41.332,41.792,42.233,42.638,43.003,43.327,43.619,43.892,44.161,44.43,44.704,44.986,45.269,45.55,45.824,46.082,46.315,46.52,46.692,46.835,46.952,47.053,47.148,47.243,47.339,47.431,47.505,47.556,47.582,47.59,47.593,47.603,47.638,47.716,47.848,48.054,48.349,48.729,49.182,49.691,50.233,50.778,51.3,51.778,52.204
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.6524961,46.100097,46.8249529,47.8630791,49.2196031,50.8161339,52.5355163,54.2427072,55.8172724,57.2023958,58.3727668,59.3455655,60.1905366,60.968422,61.6976456,62.389024,63.0488785,63.6683004,64.2416492,64.7681203,65.2455543,65.6754359,66.0639615,66.4135303,66.730407,67.0167176,67.2753759,67.5072407,67.7164424,67.9094306,68.0923293,68.2706815,68.4498213,68.6367123,68.83929,69.066998,69.3291428,69.6236676,69.9489198,70.2973143,70.6624262,71.0341381,71.3994369,71.7488744,72.0759589,72.3755705,72.646811,72.8943507,73.1234997,73.335636,73.531874,73.7153837,73.8886926,74.0534308,74.2139077
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.8341124,64.3093402,64.6286669,65.0492994,65.3429154,65.6225086,65.8133788,65.8824027,66.0888369,66.1187527,66.3511714,66.5090818,66.6486874,66.7475263,66.88469,66.6787325,66.6757226,66.6604473,66.711407,66.6942901,66.7414504,67.0222416,67.3269582,67.4219953,67.3975106,67.7482352,68.459967,68.6170397,68.7216114,68.6559218,68.5327599,68.2789665,67.7426321,67.0205655,66.8118767,66.8796549,67.3582029,67.9333771,68.2725433,68.1503687,68.2511882,68.4601825,68.508452,68.6346033,68.9576359,69.0899143,69.6685496,70.1342205,70.4261339,70.9813495,71.3026974,71.8535588,72.1521325,72.5298845,72.7648034
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.337,55.592,55.784,55.888,55.873,55.734,55.485,55.146,54.756,54.359,54,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.814,57.465,58.092,58.668,59.174,59.601
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.703,55.235,55.747,56.233,56.694,57.136,57.567,58,58.444,58.905,59.387,59.888,60.405,60.93,61.46,61.986,62.496,62.987,63.464,63.936,64.433,64.993,65.635,66.353,67.128,67.911,68.642,69.266,69.747,70.073,70.25,70.303,70.283,70.241,70.204,70.192,70.214,70.266,70.346,70.462,70.624,70.841,71.11,71.424,71.775,72.149,72.534,72.915,73.279,73.617,73.923,74.197,74.446,74.678,74.895
